,conNum,cureNum,deathNum,mapName,name,susNum
0,28,17,0,沈阳市,沈阳,0
1,19,5,0,大连市,大连,0
2,4,0,0,鞍山市,鞍山,0
3,3,1,0,本溪市,本溪,0
4,7,4,0,丹东市,丹东,0
5,12,7,0,锦州市,锦州,0
6,1,1,0,营口市,营口,0
7,8,0,0,阜新市,阜新,0
8,3,2,0,辽阳市,辽阳,0
9,7,1,0,铁岭市,铁岭,0
10,6,2,0,朝阳市,朝阳,0
11,11,0,0,盘锦市,盘锦,0
12,12,0,1,葫芦岛市,葫芦岛,0
