,conNum,cureNum,deathNum,mapName,name,susNum
0,182,33,3,哈尔滨市,哈尔滨,0
1,38,8,1,齐齐哈尔市,齐齐哈尔,0
2,12,1,0,牡丹江市,牡丹江,0
3,15,11,0,佳木斯市,佳木斯,0
4,19,3,1,大庆市,大庆,0
5,46,2,0,鸡西市,鸡西,0
6,49,1,2,双鸭山市,双鸭山,0
7,16,4,0,七台河市,七台河,0
8,5,2,0,鹤岗市,鹤岗,0
9,46,13,4,绥化市,绥化,0
10,2,1,0,大兴安岭,大兴安岭,0
11,14,0,0,黑河市,黑河,0
12,1,0,0,伊春市,伊春,0
