,conNum,cureNum,deathNum,mapName,name,susNum
0,261,74,2,信阳市,信阳市,0
1,151,57,2,南阳市,南阳市,0
2,148,72,0,郑州市,郑州市,0
3,138,65,0,驻马店市,驻马店市,0
4,91,30,2,商丘市,商丘市,0
5,71,29,0,周口市,周口市,0
6,58,20,1,平顶山市,平顶山市,0
7,56,16,2,新乡市,新乡市,0
8,51,20,0,安阳市,安阳市,0
9,38,9,0,许昌市,许昌市,0
10,34,12,0,漯河市,漯河市,0
11,31,11,0,洛阳市,洛阳市,0
12,30,7,1,焦作市,焦作市,0
13,26,7,0,开封市,开封市,0
14,19,5,0,鹤壁市,鹤壁市,0
15,17,2,0,濮阳市,濮阳市,0
16,7,4,0,三门峡市,三门峡市,0
17,4,0,0,济源市,济源示范区,0
