,conNum,cureNum,deathNum,mapName,name,susNum
0,33,12,0,海口市,海口,0
1,54,15,1,三亚市,三亚,0
2,15,7,0,儋州市,儋州,0
3,13,4,0,万宁市,万宁,0
4,6,3,1,琼海市,琼海,0
5,3,2,0,东方市,东方,0
6,6,3,0,临高县,临高,0
7,3,2,1,定安县,定安,0
8,7,0,0,昌江黎族自治县,昌江,0
9,9,1,1,澄迈县,澄迈,0
10,4,0,0,陵水黎族自治县,陵水,0
11,1,1,0,琼中黎族苗族自治县,琼中,0
12,2,0,0,乐东黎族自治县,乐东,0
13,3,1,0,文昌市,文昌,0
14,3,1,0,保亭黎族苗族自治县,保亭,0
