,conNum,cureNum,deathNum,mapName,name,susNum
0,11,3,0,鄂尔多斯市,鄂尔多斯,0
1,11,0,0,包头市,包头,0
2,8,0,0,巴彦淖尔市,巴彦淖尔,0
3,7,0,0,呼和浩特市,呼和浩特,0
4,9,2,0,赤峰市,赤峰,0
5,6,1,0,锡林郭勒盟,锡林郭勒,0
6,6,0,0,通辽市,通辽,0
7,6,1,0,呼伦贝尔市,呼伦贝尔,0
8,3,1,0,乌兰察布市,乌兰察布,0
9,2,0,0,乌海市,乌海,0
10,1,0,0,兴安盟,兴安盟,0
