,conNum,cureNum,deathNum,mapName,name,susNum
0,12,1,0,东城区,东城区,0
1,47,0,0,西城区,西城区,0
2,58,0,0,朝阳区,朝阳区,0
3,60,0,0,海淀区,海淀区,0
4,40,3,0,丰台区,丰台区,0
5,14,1,0,石景山区,石景山区,0
6,3,2,0,门头沟区,门头沟区,0
7,16,3,0,房山区,房山区,0
8,18,1,0,通州区,通州区,0
9,10,0,0,顺义区,顺义区,0
10,29,0,0,昌平区,昌平区,0
11,39,2,0,大兴区,大兴区,0
12,7,0,0,怀柔区,怀柔区,0
13,7,0,0,密云区,密云区,0
14,1,0,0,延庆区,延庆区,0
15,26,2,0,,外地来京人员,0
