,conNum,cureNum,deathNum,mapName,name,susNum
0,45,19,0,长春市,长春,0
1,14,4,1,四平市,四平,0
2,5,3,0,吉林市,吉林,0
3,6,2,0,公主岭市,公主岭,0
4,1,0,0,白城市,白城,0
5,5,4,0,延边朝鲜族自治州,延边,0
6,7,1,0,辽源市,辽源,0
7,2,1,0,松原市,松原,0
8,3,1,0,通化市,通化,0
9,1,1,0,梅河口市,梅河口,0
