,conNum,cureNum,deathNum,mapName,name,susNum
0,92,32,0,南京市,南京,0
1,55,21,0,无锡市,无锡,0
2,79,42,0,徐州市,徐州,0
3,50,27,0,常州市,常州,0
4,87,31,0,苏州市,苏州,0
5,40,19,0,南通市,南通,0
6,48,14,0,连云港市,连云港,0
7,66,28,0,淮安市,淮安,0
8,27,17,0,盐城市,盐城,0
9,23,11,0,扬州市,扬州,0
10,12,5,0,镇江市,镇江,0
11,37,22,0,泰州市,泰州,0
12,13,7,0,宿迁市,宿迁,0
