,conNum,cureNum,deathNum,mapName,name,susNum
0,47,16,0,济南市,济南,0
1,58,27,1,青岛市,青岛,0
2,29,5,0,淄博市,淄博,0
3,24,7,0,枣庄市,枣庄,0
4,47,13,0,烟台市,烟台,0
5,44,12,0,潍坊市,潍坊,0
6,52,22,0,济宁市,济宁,0
7,32,6,1,泰安市,泰安,0
8,38,10,0,威海市,威海,0
9,16,6,0,日照市,日照,0
10,48,35,0,临沂市,临沂,0
11,37,9,1,德州市,德州,0
12,38,17,0,聊城市,聊城,0
13,15,10,0,滨州市,滨州,0
14,18,13,0,菏泽市,菏泽,0
