,conNum,cureNum,deathNum,mapName,name,susNum
0,114,23,0,西安市,西安,0
1,24,5,0,安康市,安康,0
2,8,4,0,铜川市,铜川,0
3,17,5,0,咸阳市,咸阳,0
4,21,1,0,汉中市,汉中,0
5,15,0,0,渭南市,渭南,0
6,13,7,0,宝鸡市,宝鸡,0
7,8,6,0,延安市,延安,0
8,7,1,0,商洛市,商洛,0
9,3,1,0,榆林市,榆林,0
10,1,1,0,韩城市,韩城,0
11,1,0,0,,杨凌示范区,0
12,0,2,0,,待确认,0
