,conNum,cureNum,deathNum,mapName,name,susNum
0,167,19,3,哈尔滨市,哈尔滨,0
1,36,8,1,齐齐哈尔市,齐齐哈尔,0
2,12,1,0,牡丹江市,牡丹江,0
3,15,7,0,佳木斯市,佳木斯,0
4,19,1,1,大庆市,大庆,0
5,45,1,0,鸡西市,鸡西,0
6,48,1,2,双鸭山市,双鸭山,0
7,16,4,0,七台河市,七台河,0
8,5,2,0,鹤岗市,鹤岗,0
9,46,7,4,绥化市,绥化,0
10,2,0,0,大兴安岭,大兴安岭,0
11,13,0,0,黑河市,黑河,0
12,1,0,0,伊春市,伊春,0
