,conNum,cureNum,deathNum,mapName,name,susNum
0,252,64,2,信阳市,信阳市,0
1,150,52,2,南阳市,南阳市,0
2,144,66,0,郑州市,郑州市,0
3,138,59,0,驻马店市,驻马店市,0
4,90,30,2,商丘市,商丘市,0
5,70,25,0,周口市,周口市,0
6,58,19,1,平顶山市,平顶山市,0
7,55,10,2,新乡市,新乡市,0
8,51,18,0,安阳市,安阳市,0
9,37,7,0,许昌市,许昌市,0
10,34,9,0,漯河市,漯河市,0
11,31,8,0,洛阳市,洛阳市,0
12,30,6,1,焦作市,焦作市,0
13,25,6,0,开封市,开封市,0
14,19,4,0,鹤壁市,鹤壁市,0
15,17,1,0,濮阳市,濮阳市,0
16,7,4,0,三门峡市,三门峡市,0
17,4,0,0,济源市,济源示范区,0
