,conNum,cureNum,deathNum,mapName,name,susNum
0,109,48,0,,外地来沪人员,0
1,56,27,0,浦东新区,浦东,0
2,16,7,0,静安区,静安,0
3,13,6,0,长宁区,长宁,0
4,9,1,0,奉贤区,奉贤,0
5,18,4,0,徐汇区,徐汇,0
6,18,7,0,闵行区,闵行,0
7,5,4,0,青浦区,青浦,0
8,7,3,0,虹口区,虹口,0
9,6,2,0,黄浦区,黄浦,0
10,20,5,0,宝山区,宝山,0
11,9,2,0,嘉定区,嘉定,0
12,3,2,0,金山区,金山,0
13,14,2,0,松江区,松江,0
14,9,2,0,杨浦区,杨浦,0
15,11,2,0,普陀区,普陀,0
16,3,0,0,崇明区,崇明,0
