,conNum,cureNum,deathNum,mapName,name,susNum
0,37914,2519,1123,武汉市,武汉,0
1,2817,611,68,黄冈市,黄冈,0
2,3114,313,62,孝感市,孝感,0
3,902,112,28,荆门市,荆门,0
4,840,127,8,咸宁市,咸宁,0
5,1478,193,32,荆州市,荆州,0
6,1128,85,18,襄阳市,襄阳,0
7,1232,96,19,随州市,随州,0
8,597,100,2,十堰市,十堰,0
9,1192,199,33,鄂州市,鄂州,0
10,980,170,13,黄石市,黄石,0
11,906,92,15,宜昌市,宜昌,0
12,244,71,4,恩施土家族苗族自治州,恩施州,0
13,514,63,17,仙桃市,仙桃,0
14,422,21,10,天门市,天门,0
15,116,12,5,潜江市,潜江,0
16,10,8,0,神农架林区,神农架林区,0
