,conNum,cureNum,deathNum,mapName,name,susNum
0,150,28,0,阜阳市,阜阳,0
1,168,38,1,合肥市,合肥,0
2,35,10,0,马鞍山市,马鞍山,0
3,31,11,0,芜湖市,芜湖,0
4,28,10,0,铜陵市,铜陵,0
5,82,33,0,安庆市,安庆,0
6,107,25,0,亳州市,亳州,0
7,9,1,0,黄山市,黄山,0
8,13,7,0,滁州市,滁州,0
9,63,15,0,六安市,六安,0
10,39,11,0,宿州市,宿州,0
11,153,7,5,蚌埠市,蚌埠,0
12,23,7,0,淮南市,淮南,0
13,6,4,0,宣城市,宣城,0
14,26,6,0,淮北市,淮北,0
15,17,4,0,池州市,池州,0
