,conNum,cureNum,deathNum,mapName,name,susNum
0,222,72,0,南昌市,南昌,0
1,76,14,1,赣州市,赣州,0
2,102,20,0,宜春市,宜春,0
3,115,18,0,九江市,九江,0
4,72,17,0,抚州市,抚州,0
5,123,20,0,上饶市,上饶,0
6,127,34,0,新余市,新余,0
7,20,7,0,吉安市,吉安,0
8,5,1,0,景德镇市,景德镇,0
9,32,4,0,萍乡市,萍乡,0
10,18,3,0,鹰潭市,鹰潭,0
11,1,0,0,南昌市,赣江新区,0
