,conNum,cureNum,deathNum,mapName,name,susNum
0,48,8,0,昆明市,昆明,0
1,25,2,0,昭通市,昭通,0
2,15,3,0,西双版纳傣族自治州,西双版纳,0
3,14,3,0,玉溪市,玉溪,0
4,13,6,0,大理白族自治州,大理州,0
5,13,5,0,曲靖市,曲靖,0
6,9,2,0,保山市,保山,0
7,8,3,0,红河哈尼族彝族自治州,红河州,0
8,7,5,0,丽江市,丽江,0
9,5,2,0,德宏傣族景颇族自治州,德宏州,0
10,4,1,0,楚雄彝族自治州,楚雄州,0
11,4,1,0,普洱市,普洱,0
12,2,0,0,文山壮族苗族自治州,文山州,0
13,1,1,0,临沧市,临沧,0
