,conNum,cureNum,deathNum,mapName,name,susNum
0,168,94,0,杭州市,杭州,0
1,156,68,0,宁波市,宁波,0
2,504,208,0,温州市,温州,0
3,10,5,0,湖州市,湖州,0
4,43,15,0,嘉兴市,嘉兴,0
5,42,19,0,绍兴市,绍兴,0
6,55,30,0,金华市,金华,0
7,21,10,0,衢州市,衢州,0
8,10,5,0,舟山市,舟山,0
9,146,69,0,台州市,台州,0
10,17,11,0,丽水市,丽水,0
