,conNum,cureNum,deathNum,mapName,name,susNum
0,28,11,0,石家庄市,石家庄,0
1,30,18,0,廊坊市,廊坊,0
2,48,18,2,沧州市,沧州,0
3,31,12,0,邯郸市,邯郸,0
4,32,26,0,保定市,保定,0
5,23,10,1,邢台市,邢台,0
6,8,6,0,衡水市,衡水,0
7,7,4,0,承德市,承德,0
8,51,12,1,唐山市,唐山,0
9,34,9,0,张家口市,张家口,0
10,10,3,0,秦皇岛市,秦皇岛,0
