,conNum,cureNum,deathNum,mapName,name,susNum
0,241,92,2,长沙市,长沙市,0
1,48,28,0,衡阳市,衡阳市,0
2,78,37,0,株洲市,株洲市,0
3,35,16,0,湘潭市,湘潭市,0
4,101,70,1,邵阳市,邵阳市,0
5,155,64,1,岳阳市,岳阳市,0
6,79,43,0,常德市,常德市,0
7,5,5,0,张家界市,张家界市,0
8,59,31,0,益阳市,益阳市,0
9,39,27,0,郴州市,郴州市,0
10,43,30,0,永州市,永州市,0
11,40,34,0,怀化市,怀化市,0
12,76,35,0,娄底市,娄底市,0
13,8,6,0,湘西土家族苗族自治州,湘西自治州,0
